Kingdom,Phylum,Class,Order,Family,Genus
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Ellin6067
Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides
Bacteria,Cyanobacteria,Sericytochromatia,NA,NA,NA
Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,NA
Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA
Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,NA,NA
Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,TM7a
Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,NA,NA
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter
Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA
Bacteria,Acidobacteriota,Acidobacteriae,Solibacterales,Solibacteraceae,Candidatus Solibacter
Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Edaphobaculum
Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA
Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Psychrobacillus
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Sporosarcina
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Cohnella
Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,NA,NA
Bacteria,Firmicutes,Desulfitobacteriia,Desulfitobacteriales,Desulfitobacteriaceae,Desulfosporosinus
Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Cerasibacillus
Bacteria,Firmicutes,Limnochordia,Hydrogenispora,NA,NA
Bacteria,Cyanobacteria,Sericytochromatia,NA,NA,NA
Bacteria,Actinobacteriota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Actinophytocola
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Cohnella
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus
Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium
Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Ellin6067
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter
Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter
Bacteria,Acidobacteriota,Holophagae,Subgroup 7,NA,NA
Bacteria,Firmicutes,Bacilli,Alicyclobacillales,Alicyclobacillaceae,Tumebacillus
Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,LWQ8,NA
Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,NA,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium-Methylorubrum
Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,NA,NA
Bacteria,Patescibacteria,Microgenomatia,Candidatus Levybacteria,NA,NA
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus
Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Candidatus Nostocoida
Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,Neochlamydia
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter
Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas
Bacteria,Actinobacteriota,Actinobacteria,Kineosporiales,Kineosporiaceae,Quadrisphaera
Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA
Bacteria,Actinobacteriota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia
Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,NA,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,NA
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Terribacillus
Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,NA
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter
Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Leuconostoc
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,NA
Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,NA
Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,NA
Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella
Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Gluconobacter
Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Gluconobacter
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella
Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Gluconobacter
Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus
Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Gluconobacter
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella
Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus
Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Gluconobacter
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella
Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Gluconobacter
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Micrococcus
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella
Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,SC-I-84,NA
Bacteria,Actinobacteriota,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Thermobispora
Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,NA,NA
Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Planomicrobium
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Oceanobacillus
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Oceanobacillus
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Pseudoduganella
Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Geodermatophilaceae,Blastococcus
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,NA
Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Ellin6067
Bacteria,Myxococcota,bacteriap25,NA,NA,NA
Bacteria,Gemmatimonadota,Longimicrobia,Longimicrobiales,Longimicrobiaceae,NA
Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides
Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas
Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Ellin517
Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavisolibacter
Bacteria,Armatimonadota,Chthonomonadetes,Chthonomonadales,Chthonomonadaceae,Chthonomonas
Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter
Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,NA
Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,NA,NA
Bacteria,Actinobacteriota,Actinobacteria,0319-7L14,NA,NA
Bacteria,Gemmatimonadota,BD2-11 terrestrial group,NA,NA,NA
Bacteria,Gemmatimonadota,S0134 terrestrial group,NA,NA,NA
Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA
Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Microvirga
Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA
Bacteria,Firmicutes,NA,NA,NA,NA
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter
Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas
Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,Litorilinea
Bacteria,Gemmatimonadota,Longimicrobia,Longimicrobiales,Longimicrobiaceae,YC-ZSS-LKJ147
Bacteria,WPS-2,NA,NA,NA,NA
Bacteria,Chloroflexi,Chloroflexia,Kallotenuales,AKIW781,NA
Bacteria,Actinobacteriota,Acidimicrobiia,Actinomarinales,NA,NA
Bacteria,Actinobacteriota,MB-A2-108,NA,NA,NA
Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,NA
Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,NA
Bacteria,Gemmatimonadota,S0134 terrestrial group,NA,NA,NA
Bacteria,Gemmatimonadota,Longimicrobia,Longimicrobiales,Longimicrobiaceae,NA
Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,NA
Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,NA
Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA
Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,Planosporangium
Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,NA
Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA
Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas
Bacteria,Armatimonadota,Armatimonadia,Armatimonadales,NA,NA
Bacteria,Actinobacteriota,Acidimicrobiia,NA,NA,NA
Bacteria,Armatimonadota,NA,NA,NA,NA
Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas
Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,NA
Bacteria,Myxococcota,bacteriap25,NA,NA,NA
Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides
Bacteria,Chloroflexi,KD4-96,NA,NA,NA
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Agromyces
Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,NA
Bacteria,Actinobacteriota,Acidimicrobiia,NA,NA,NA
Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA
Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas
Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,NA
Bacteria,Gemmatimonadota,Longimicrobia,Longimicrobiales,Longimicrobiaceae,YC-ZSS-LKJ147
Bacteria,Acidobacteriota,Vicinamibacteria,Subgroup 17,NA,NA
Bacteria,Methylomirabilota,Methylomirabilia,Rokubacteriales,NA,NA
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,NA
Bacteria,Myxococcota,bacteriap25,NA,NA,NA
Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,NA
Bacteria,Actinobacteriota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Actinophytocola
Bacteria,Gemmatimonadota,Longimicrobia,Longimicrobiales,Longimicrobiaceae,NA
Bacteria,NA,NA,NA,NA,NA
Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,Luedemannella
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter
Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Roseisolibacter
Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,SM2D12,NA
Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,NA
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Parviterribacter
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium
Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,Virgisporangium
Bacteria,Acidobacteriota,Holophagae,Subgroup 7,NA,NA
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Parviterribacter
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter
Bacteria,Gemmatimonadota,S0134 terrestrial group,NA,NA,NA
Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,NA
Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,NA
Bacteria,Hydrogenedentes,Hydrogenedentia,Hydrogenedentiales,Hydrogenedensaceae,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudorhodoplanes
Bacteria,Armatimonadota,Chthonomonadetes,Chthonomonadales,Chthonomonadaceae,Chthonomonas
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudorhodoplanes
Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,Plantactinospora
Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Ferrovibrionales,Ferrovibrionaceae,Ferrovibrio
Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Geodermatophilaceae,Geodermatophilus
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Oceanicella
Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA
Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA
Bacteria,Actinobacteriota,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter
Bacteria,Chloroflexi,TK10,NA,NA,NA
Bacteria,Chloroflexi,TK10,NA,NA,NA
Bacteria,Chloroflexi,NA,NA,NA,NA
Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,NA
Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Roseisolibacter
Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA
Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA
Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA
Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,NA,NA
Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA
Bacteria,Actinobacteriota,Acidimicrobiia,NA,NA,NA
Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Iamiaceae,Iamia
Bacteria,Actinobacteriota,Actinobacteria,Kineosporiales,Kineosporiaceae,Quadrisphaera
Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,Longispora
Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,NA,NA
Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,NA
Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,NA,NA
Bacteria,Actinobacteriota,MB-A2-108,NA,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria Incertae Sedis,Unknown Family,Acidibacter
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Azospirillaceae,Skermanella
Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium
Bacteria,Gemmatimonadota,Longimicrobia,Longimicrobiales,Longimicrobiaceae,NA
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,NA
Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavisolibacter
Bacteria,Proteobacteria,Gammaproteobacteria,Orbales,Orbaceae,Gilliamella
Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Herpetosiphonaceae,Herpetosiphon
Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,NA
Bacteria,Acidobacteriota,Holophagae,Subgroup 7,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum
Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,NA,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Tistrellales,Geminicoccaceae,Candidatus Alysiosphaera
Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
Bacteria,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,NA
Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup 10
Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,NA,NA
Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,NA
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,NA
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA
Bacteria,Chloroflexi,Anaerolineae,RBG-13-54-9,NA,NA
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,NA
Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Roseisolibacter
Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Archangium
Bacteria,Gemmatimonadota,Longimicrobia,Longimicrobiales,Longimicrobiaceae,YC-ZSS-LKJ147
Bacteria,Gemmatimonadota,S0134 terrestrial group,NA,NA,NA
Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas
Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA
Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,RB41
Bacteria,Acidobacteriota,Holophagae,Subgroup 7,NA,NA
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium
Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,NA
Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,NA,NA
Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA
Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,RB41
Bacteria,Acidobacteriota,Blastocatellia,DS-100,NA,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia
Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Roseisolibacter
Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,NA
Bacteria,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,NA
Bacteria,Actinobacteriota,Actinobacteria,0319-7L14,NA,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ensifer
Bacteria,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,NA
Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola
Bacteria,Gemmatimonadota,S0134 terrestrial group,NA,NA,NA
Bacteria,Actinobacteriota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Kibdelosporangium
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,NA
Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Jahnella
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Pelagibacterium
Bacteria,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,NA
Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella
Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA
Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella
Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria Incertae Sedis,Unknown Family,Acidibacter
Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas
Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella
Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavisolibacter
Bacteria,Myxococcota,bacteriap25,NA,NA,NA
Bacteria,RCP2-54,NA,NA,NA,NA
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,NA
Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,RB41
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus
Bacteria,Myxococcota,bacteriap25,NA,NA,NA
Bacteria,Cyanobacteria,Vampirivibrionia,Vampirovibrionales,Vampirovibrionaceae,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Nitrosospira
Bacteria,Acidobacteriota,Holophagae,Subgroup 7,NA,NA
